3.9089999999851,2.8640000000014,0
2.7339999997057,2.59400000001187,0
6.72800000011921,3.02199999999721,0
5.52900000009686,2.98800000001211,0
10.8950000000186,4.45000000001164,0
9.67299999995157,4.3859999999986,0
12.929999999702,5.1359999999986,0
11.7080000001006,4.99700000000303,0
13.6829999997281,4.1940000000177,0
12.4679999998771,4.15000000002328,0
15.1949999998324,3.21700000000419,0
13.9780000001192,3.32700000001933,0
10.3219999996945,4.22000000000116,0
9.1089999997057,4.20800000001327,0
7.43500000005588,3.80000000001746,0
6.22399999992922,3.69700000001467,0
5.64099999982864,3.81700000001001,0
4.55299999983981,3.27400000000489,0
4.210999999661,3.73200000001816,0
2.97999999998137,3.62799999999697,0
